date,doy,plot_id,subrep_id,year,rootdepth_cm,mean_elev_m
2019-09-17,260,2019_12,2019_12-2,2019,86.36,336.62934523809525
2019-09-17,260,2019_12,2019_12-3,2019,99.06,336.62934523809525
2019-09-17,260,2019_12,2019_12-4,2019,NA,336.62934523809525
2019-09-17,260,2019_19,2019_19-1,2019,78.74,335.4581122448979
2019-09-17,260,2019_19,2019_19-2,2019,96.52,335.4581122448979
2019-09-17,260,2019_19,2019_19-3,2019,88.9,335.4581122448979
2019-09-17,260,2019_19,2019_19-4,2019,NA,335.4581122448979
2019-09-17,260,2019_21,2019_21-1,2019,109.22,335.33809523809526
2019-09-17,260,2019_21,2019_21-2,2019,88.9,335.33809523809526
2019-09-17,260,2019_21,2019_21-3,2019,148.59,335.33809523809526
2019-09-17,260,2019_21,2019_21-4,2019,NA,335.33809523809526
2019-09-17,260,2019_27,2019_27-1,2019,86.36,333.6951785714285
2019-09-17,260,2019_27,2019_27-2,2019,104.14,333.6951785714285
2019-09-17,260,2019_27,2019_27-3,2019,101.6,333.6951785714285
2019-09-17,260,2019_27,2019_27-4,2019,NA,333.6951785714285
2019-09-17,260,2019_31,2019_31-1,2019,104.14,336.1857738095238
2019-09-17,260,2019_31,2019_31-2,2019,104.14,336.1857738095238
2019-09-17,260,2019_31,2019_31-3,2019,83.82000000000001,336.1857738095238
2019-09-17,260,2019_31,2019_31-4,2019,NA,336.1857738095238
2019-09-17,260,2019_35,2019_35-1,2019,81.28,336.26946428571426
2019-09-17,260,2019_35,2019_35-2,2019,88.9,336.26946428571426
2019-09-17,260,2019_35,2019_35-3,2019,66.04,336.26946428571426
2019-09-17,260,2019_35,2019_35-4,2019,NA,336.26946428571426
2019-09-17,260,2019_43,2019_43-1,2019,130.81,333.7427380952381
2019-09-17,260,2019_43,2019_43-2,2019,78.74,333.7427380952381
2019-09-17,260,2019_43,2019_43-3,2019,121.92,333.7427380952381
2019-09-17,260,2019_43,2019_43-4,2019,NA,333.7427380952381
2019-09-17,260,2019_45,2019_45-1,2019,83.82000000000001,333.5181547619047
2019-09-17,260,2019_45,2019_45-2,2019,95.25,333.5181547619047
2019-09-17,260,2019_45,2019_45-3,2019,76.2,333.5181547619047
2019-09-17,260,2019_45,2019_45-4,2019,NA,333.5181547619047
2020-04-23,114,2020_13,2020_13-1,2020,0,336.5055357142857
2020-04-23,114,2020_17,2020_17-1,2020,0,336.0035119047619
2020-04-23,114,2020_22,2020_22-1,2020,0,335.3802976190476
2020-04-23,114,2020_24,2020_24-1,2020,0,334.87589285714284
2020-04-23,114,2020_34,2020_34-1,2020,0,336.05315476190475
2020-04-23,114,2020_39,2020_39-1,2020,0,334.9264285714286
2020-04-23,114,2020_41,2020_41-1,2020,0,334.1410119047619
2020-04-23,114,2020_44,2020_44-1,2020,0,333.64369047619044
2020-06-03,155,2020_13,2020_13-1,2020,7.62,336.5055357142857
2020-06-03,155,2020_13,2020_13-2,2020,7.62,336.5055357142857
2020-06-03,155,2020_13,2020_13-3,2020,5.08,336.5055357142857
2020-06-03,155,2020_13,2020_13-4,2020,7.62,336.5055357142857
2020-06-03,155,2020_17,2020_17-1,2020,25.4,336.0035119047619
2020-06-03,155,2020_17,2020_17-2,2020,15.24,336.0035119047619
2020-06-03,155,2020_17,2020_17-3,2020,7.62,336.0035119047619
2020-06-03,155,2020_17,2020_17-4,2020,10.16,336.0035119047619
2020-06-03,155,2020_22,2020_22-1,2020,7.62,335.3802976190476
2020-06-03,155,2020_22,2020_22-2,2020,10.16,335.3802976190476
2020-06-03,155,2020_22,2020_22-3,2020,13.97,335.3802976190476
2020-06-03,155,2020_22,2020_22-4,2020,12.7,335.3802976190476
2020-06-03,155,2020_24,2020_24-1,2020,7.62,334.87589285714284
2020-06-03,155,2020_24,2020_24-2,2020,5.08,334.87589285714284
2020-06-03,155,2020_24,2020_24-3,2020,5.08,334.87589285714284
2020-06-03,155,2020_24,2020_24-4,2020,5.08,334.87589285714284
2020-06-03,155,2020_34,2020_34-1,2020,7.62,336.05315476190475
2020-06-03,155,2020_34,2020_34-2,2020,5.08,336.05315476190475
2020-06-03,155,2020_34,2020_34-3,2020,7.62,336.05315476190475
2020-06-03,155,2020_34,2020_34-4,2020,5.08,336.05315476190475
2020-06-03,155,2020_39,2020_39-1,2020,12.7,334.9264285714286
2020-06-03,155,2020_39,2020_39-2,2020,12.7,334.9264285714286
2020-06-03,155,2020_39,2020_39-3,2020,17.78,334.9264285714286
2020-06-03,155,2020_39,2020_39-4,2020,10.16,334.9264285714286
2020-06-03,155,2020_41,2020_41-1,2020,15.24,334.1410119047619
2020-06-03,155,2020_41,2020_41-2,2020,15.24,334.1410119047619
2020-06-03,155,2020_41,2020_41-3,2020,22.86,334.1410119047619
2020-06-03,155,2020_41,2020_41-4,2020,5.08,334.1410119047619
2020-06-03,155,2020_44,2020_44-1,2020,10.16,333.64369047619044
2020-06-03,155,2020_44,2020_44-2,2020,7.62,333.64369047619044
2020-06-03,155,2020_44,2020_44-3,2020,7.62,333.64369047619044
2020-06-03,155,2020_44,2020_44-4,2020,NA,333.64369047619044
2020-06-12,164,2020_13,2020_13-1,2020,17.78,336.5055357142857
2020-06-12,164,2020_13,2020_13-2,2020,22.86,336.5055357142857
2020-06-12,164,2020_13,2020_13-3,2020,27.94,336.5055357142857
2020-06-12,164,2020_13,2020_13-4,2020,25.4,336.5055357142857
2020-06-12,164,2020_17,2020_17-1,2020,33.02,336.0035119047619
2020-06-12,164,2020_17,2020_17-2,2020,27.94,336.0035119047619
2020-06-12,164,2020_17,2020_17-3,2020,33.02,336.0035119047619
2020-06-12,164,2020_17,2020_17-4,2020,33.02,336.0035119047619
2020-06-12,164,2020_22,2020_22-1,2020,25.4,335.3802976190476
2020-06-12,164,2020_22,2020_22-2,2020,30.48,335.3802976190476
2020-06-12,164,2020_22,2020_22-3,2020,22.86,335.3802976190476
2020-06-12,164,2020_22,2020_22-4,2020,22.86,335.3802976190476
2020-06-12,164,2020_24,2020_24-1,2020,27.94,334.87589285714284
2020-06-12,164,2020_24,2020_24-2,2020,17.78,334.87589285714284
2020-06-12,164,2020_24,2020_24-3,2020,17.78,334.87589285714284
2020-06-12,164,2020_24,2020_24-4,2020,33.02,334.87589285714284
2020-06-12,164,2020_34,2020_34-1,2020,27.94,336.05315476190475
2020-06-12,164,2020_34,2020_34-2,2020,22.86,336.05315476190475
2020-06-12,164,2020_34,2020_34-3,2020,20.32,336.05315476190475
2020-06-12,164,2020_34,2020_34-4,2020,20.32,336.05315476190475
2020-06-12,164,2020_39,2020_39-1,2020,22.86,334.9264285714286
2020-06-12,164,2020_39,2020_39-2,2020,30.48,334.9264285714286
2020-06-12,164,2020_39,2020_39-3,2020,27.94,334.9264285714286
2020-06-12,164,2020_39,2020_39-4,2020,25.4,334.9264285714286
2020-06-12,164,2020_41,2020_41-1,2020,35.56,334.1410119047619
2020-06-12,164,2020_41,2020_41-2,2020,20.32,334.1410119047619
2020-06-12,164,2020_41,2020_41-3,2020,27.94,334.1410119047619
2020-06-12,164,2020_41,2020_41-4,2020,NA,334.1410119047619
2020-06-12,164,2020_44,2020_44-1,2020,17.78,333.64369047619044
2020-06-12,164,2020_44,2020_44-2,2020,17.78,333.64369047619044
2020-06-12,164,2020_44,2020_44-3,2020,27.94,333.64369047619044
2020-06-12,164,2020_44,2020_44-4,2020,30.48,333.64369047619044
2020-06-17,169,2020_13,2020_13-1,2020,25.4,336.5055357142857
2020-06-17,169,2020_13,2020_13-2,2020,33.02,336.5055357142857
2020-06-17,169,2020_13,2020_13-3,2020,30.48,336.5055357142857
2020-06-17,169,2020_13,2020_13-4,2020,30.48,336.5055357142857
2020-06-17,169,2020_17,2020_17-1,2020,27.94,336.0035119047619
2020-06-17,169,2020_17,2020_17-2,2020,33.02,336.0035119047619
2020-06-17,169,2020_17,2020_17-3,2020,35.56,336.0035119047619
2020-06-17,169,2020_17,2020_17-4,2020,35.56,336.0035119047619
2020-06-17,169,2020_22,2020_22-1,2020,22.86,335.3802976190476
2020-06-17,169,2020_22,2020_22-2,2020,40.64,335.3802976190476
2020-06-17,169,2020_22,2020_22-3,2020,38.1,335.3802976190476
2020-06-17,169,2020_22,2020_22-4,2020,40.64,335.3802976190476
2020-06-17,169,2020_24,2020_24-1,2020,22.86,334.87589285714284
2020-06-17,169,2020_24,2020_24-2,2020,22.86,334.87589285714284
2020-06-17,169,2020_24,2020_24-3,2020,38.1,334.87589285714284
2020-06-17,169,2020_24,2020_24-4,2020,35.56,334.87589285714284
2020-06-17,169,2020_34,2020_34-1,2020,40.64,336.05315476190475
2020-06-17,169,2020_34,2020_34-2,2020,30.48,336.05315476190475
2020-06-17,169,2020_34,2020_34-3,2020,20.32,336.05315476190475
2020-06-17,169,2020_34,2020_34-4,2020,30.48,336.05315476190475
2020-06-17,169,2020_39,2020_39-1,2020,33.02,334.9264285714286
2020-06-17,169,2020_39,2020_39-2,2020,30.48,334.9264285714286
2020-06-17,169,2020_39,2020_39-3,2020,33.02,334.9264285714286
2020-06-17,169,2020_39,2020_39-4,2020,27.94,334.9264285714286
2020-06-17,169,2020_41,2020_41-1,2020,38.1,334.1410119047619
2020-06-17,169,2020_41,2020_41-2,2020,22.86,334.1410119047619
2020-06-17,169,2020_41,2020_41-3,2020,40.64,334.1410119047619
2020-06-17,169,2020_41,2020_41-4,2020,35.56,334.1410119047619
2020-06-17,169,2020_44,2020_44-1,2020,40.64,333.64369047619044
2020-06-17,169,2020_44,2020_44-2,2020,30.48,333.64369047619044
2020-06-17,169,2020_44,2020_44-3,2020,25.4,333.64369047619044
2020-06-17,169,2020_44,2020_44-4,2020,33.02,333.64369047619044
2020-06-24,176,2020_13,2020_13-1,2020,58.42,336.5055357142857
2020-06-24,176,2020_13,2020_13-2,2020,55.88,336.5055357142857
2020-06-24,176,2020_13,2020_13-3,2020,53.34,336.5055357142857
2020-06-24,176,2020_13,2020_13-4,2020,50.8,336.5055357142857
2020-06-24,176,2020_17,2020_17-1,2020,81.28,336.0035119047619
2020-06-24,176,2020_17,2020_17-2,2020,66.04,336.0035119047619
2020-06-24,176,2020_17,2020_17-3,2020,68.58,336.0035119047619
2020-06-24,176,2020_17,2020_17-4,2020,78.74,336.0035119047619
2020-06-24,176,2020_22,2020_22-1,2020,63.5,335.3802976190476
2020-06-24,176,2020_22,2020_22-2,2020,71.12,335.3802976190476
2020-06-24,176,2020_22,2020_22-3,2020,83.82000000000001,335.3802976190476
2020-06-24,176,2020_22,2020_22-4,2020,NA,335.3802976190476
2020-06-24,176,2020_24,2020_24-1,2020,68.58,334.87589285714284
2020-06-24,176,2020_24,2020_24-2,2020,43.18,334.87589285714284
2020-06-24,176,2020_24,2020_24-3,2020,55.88,334.87589285714284
2020-06-24,176,2020_24,2020_24-4,2020,NA,334.87589285714284
2020-06-24,176,2020_34,2020_34-1,2020,58.42,336.05315476190475
2020-06-24,176,2020_34,2020_34-2,2020,50.8,336.05315476190475
2020-06-24,176,2020_34,2020_34-3,2020,55.88,336.05315476190475
2020-06-24,176,2020_34,2020_34-4,2020,55.88,336.05315476190475
2020-06-24,176,2020_39,2020_39-1,2020,58.42,334.9264285714286
2020-06-24,176,2020_39,2020_39-2,2020,58.42,334.9264285714286
2020-06-24,176,2020_39,2020_39-3,2020,NA,334.9264285714286
2020-06-24,176,2020_39,2020_39-4,2020,NA,334.9264285714286
2020-06-24,176,2020_41,2020_41-1,2020,76.2,334.1410119047619
2020-06-24,176,2020_41,2020_41-2,2020,71.12,334.1410119047619
2020-06-24,176,2020_41,2020_41-3,2020,68.58,334.1410119047619
2020-06-24,176,2020_41,2020_41-4,2020,NA,334.1410119047619
2020-06-24,176,2020_44,2020_44-1,2020,50.8,333.64369047619044
2020-06-24,176,2020_44,2020_44-2,2020,63.5,333.64369047619044
2020-06-24,176,2020_44,2020_44-3,2020,45.72,333.64369047619044
2020-06-24,176,2020_44,2020_44-4,2020,NA,333.64369047619044
2020-07-02,184,2020_13,2020_13-1,2020,53.34,336.5055357142857
2020-07-02,184,2020_13,2020_13-2,2020,58.42,336.5055357142857
2020-07-02,184,2020_13,2020_13-3,2020,53.34,336.5055357142857
2020-07-02,184,2020_13,2020_13-4,2020,63.5,336.5055357142857
2020-07-02,184,2020_17,2020_17-1,2020,63.5,336.0035119047619
2020-07-02,184,2020_17,2020_17-2,2020,68.58,336.0035119047619
2020-07-02,184,2020_17,2020_17-3,2020,58.42,336.0035119047619
2020-07-02,184,2020_17,2020_17-4,2020,66.04,336.0035119047619
2020-07-02,184,2020_22,2020_22-1,2020,66.04,335.3802976190476
2020-07-02,184,2020_22,2020_22-2,2020,60.96,335.3802976190476
2020-07-02,184,2020_22,2020_22-3,2020,63.5,335.3802976190476
2020-07-02,184,2020_22,2020_22-4,2020,73.66,335.3802976190476
2020-07-02,184,2020_24,2020_24-1,2020,55.88,334.87589285714284
2020-07-02,184,2020_24,2020_24-2,2020,58.42,334.87589285714284
2020-07-02,184,2020_24,2020_24-3,2020,55.88,334.87589285714284
2020-07-02,184,2020_24,2020_24-4,2020,60.96,334.87589285714284
2020-07-02,184,2020_34,2020_34-1,2020,60.96,336.05315476190475
2020-07-02,184,2020_34,2020_34-2,2020,55.88,336.05315476190475
2020-07-02,184,2020_34,2020_34-3,2020,66.04,336.05315476190475
2020-07-02,184,2020_34,2020_34-4,2020,53.34,336.05315476190475
2020-07-02,184,2020_39,2020_39-1,2020,63.5,334.9264285714286
2020-07-02,184,2020_39,2020_39-2,2020,60.96,334.9264285714286
2020-07-02,184,2020_39,2020_39-3,2020,66.04,334.9264285714286
2020-07-02,184,2020_39,2020_39-4,2020,73.66,334.9264285714286
2020-07-02,184,2020_41,2020_41-1,2020,63.5,334.1410119047619
2020-07-02,184,2020_41,2020_41-2,2020,58.42,334.1410119047619
2020-07-02,184,2020_41,2020_41-3,2020,68.58,334.1410119047619
2020-07-02,184,2020_41,2020_41-4,2020,73.66,334.1410119047619
2020-07-02,184,2020_44,2020_44-1,2020,66.04,333.64369047619044
2020-07-02,184,2020_44,2020_44-2,2020,66.04,333.64369047619044
2020-07-02,184,2020_44,2020_44-3,2020,63.5,333.64369047619044
2020-07-02,184,2020_44,2020_44-4,2020,63.5,333.64369047619044
2020-07-10,192,2020_13,2020_13-1,2020,NA,336.5055357142857
2020-07-10,192,2020_13,2020_13-2,2020,NA,336.5055357142857
2020-07-10,192,2020_13,2020_13-3,2020,NA,336.5055357142857
2020-07-10,192,2020_13,2020_13-4,2020,NA,336.5055357142857
2020-07-10,192,2020_17,2020_17-1,2020,NA,336.0035119047619
2020-07-10,192,2020_17,2020_17-2,2020,NA,336.0035119047619
2020-07-10,192,2020_17,2020_17-3,2020,NA,336.0035119047619
2020-07-10,192,2020_17,2020_17-4,2020,NA,336.0035119047619
2020-07-10,192,2020_22,2020_22-1,2020,NA,335.3802976190476
2020-07-10,192,2020_22,2020_22-2,2020,NA,335.3802976190476
2020-07-10,192,2020_22,2020_22-3,2020,NA,335.3802976190476
2020-07-10,192,2020_22,2020_22-4,2020,NA,335.3802976190476
2020-07-10,192,2020_24,2020_24-1,2020,NA,334.87589285714284
2020-07-10,192,2020_24,2020_24-2,2020,NA,334.87589285714284
2020-07-10,192,2020_24,2020_24-3,2020,NA,334.87589285714284
2020-07-10,192,2020_24,2020_24-4,2020,NA,334.87589285714284
2020-07-10,192,2020_34,2020_34-1,2020,NA,336.05315476190475
2020-07-10,192,2020_34,2020_34-2,2020,NA,336.05315476190475
2020-07-10,192,2020_34,2020_34-3,2020,NA,336.05315476190475
2020-07-10,192,2020_34,2020_34-4,2020,NA,336.05315476190475
2020-07-10,192,2020_39,2020_39-1,2020,NA,334.9264285714286
2020-07-10,192,2020_39,2020_39-2,2020,NA,334.9264285714286
2020-07-10,192,2020_39,2020_39-3,2020,NA,334.9264285714286
2020-07-10,192,2020_39,2020_39-4,2020,NA,334.9264285714286
2020-07-10,192,2020_41,2020_41-1,2020,83.82000000000001,334.1410119047619
2020-07-10,192,2020_41,2020_41-2,2020,NA,334.1410119047619
2020-07-10,192,2020_41,2020_41-3,2020,NA,334.1410119047619
2020-07-10,192,2020_41,2020_41-4,2020,NA,334.1410119047619
2020-07-10,192,2020_44,2020_44-1,2020,83.82000000000001,333.64369047619044
2020-07-10,192,2020_44,2020_44-2,2020,91.44,333.64369047619044
2020-07-10,192,2020_44,2020_44-3,2020,NA,333.64369047619044
2020-07-10,192,2020_44,2020_44-4,2020,NA,333.64369047619044
2020-07-17,199,2020_13,2020_13-1,2020,104.14,336.5055357142857
2020-07-17,199,2020_13,2020_13-2,2020,78.74,336.5055357142857
2020-07-17,199,2020_13,2020_13-3,2020,99.06,336.5055357142857
2020-07-17,199,2020_13,2020_13-4,2020,71.12,336.5055357142857
2020-07-17,199,2020_17,2020_17-1,2020,NA,336.0035119047619
2020-07-17,199,2020_17,2020_17-2,2020,NA,336.0035119047619
2020-07-17,199,2020_17,2020_17-3,2020,NA,336.0035119047619
2020-07-17,199,2020_17,2020_17-4,2020,NA,336.0035119047619
2020-07-17,199,2020_22,2020_22-1,2020,NA,335.3802976190476
2020-07-17,199,2020_22,2020_22-2,2020,NA,335.3802976190476
2020-07-17,199,2020_22,2020_22-3,2020,NA,335.3802976190476
2020-07-17,199,2020_22,2020_22-4,2020,NA,335.3802976190476
2020-07-17,199,2020_24,2020_24-1,2020,NA,334.87589285714284
2020-07-17,199,2020_24,2020_24-2,2020,NA,334.87589285714284
2020-07-17,199,2020_24,2020_24-3,2020,NA,334.87589285714284
2020-07-17,199,2020_24,2020_24-4,2020,NA,334.87589285714284
2020-07-17,199,2020_34,2020_34-1,2020,81.28,336.05315476190475
2020-07-17,199,2020_34,2020_34-2,2020,104.14,336.05315476190475
2020-07-17,199,2020_34,2020_34-3,2020,88.9,336.05315476190475
2020-07-17,199,2020_34,2020_34-4,2020,NA,336.05315476190475
2020-07-17,199,2020_39,2020_39-1,2020,91.44,334.9264285714286
2020-07-17,199,2020_39,2020_39-2,2020,86.36,334.9264285714286
2020-07-17,199,2020_39,2020_39-3,2020,NA,334.9264285714286
2020-07-17,199,2020_39,2020_39-4,2020,NA,334.9264285714286
2020-07-17,199,2020_41,2020_41-1,2020,101.6,334.1410119047619
2020-07-17,199,2020_41,2020_41-2,2020,91.44,334.1410119047619
2020-07-17,199,2020_41,2020_41-3,2020,106.68,334.1410119047619
2020-07-17,199,2020_41,2020_41-4,2020,NA,334.1410119047619
2020-07-17,199,2020_44,2020_44-1,2020,71.12,333.64369047619044
2020-07-17,199,2020_44,2020_44-2,2020,73.66,333.64369047619044
2020-07-17,199,2020_44,2020_44-3,2020,101.6,333.64369047619044
2020-07-17,199,2020_44,2020_44-4,2020,60.96,333.64369047619044
2020-09-21,265,2020_13,2020_13-1,2020,71.12,336.5055357142857
2020-09-21,265,2020_13,2020_13-2,2020,30.48,336.5055357142857
2020-09-21,265,2020_13,2020_13-3,2020,NA,336.5055357142857
2020-09-21,265,2020_13,2020_13-4,2020,NA,336.5055357142857
2020-09-21,265,2020_17,2020_17-1,2020,60.96,336.0035119047619
2020-09-21,265,2020_17,2020_17-2,2020,35.56,336.0035119047619
2020-09-21,265,2020_17,2020_17-3,2020,50.8,336.0035119047619
2020-09-21,265,2020_17,2020_17-4,2020,27.94,336.0035119047619
2020-09-21,265,2020_22,2020_22-1,2020,63.5,335.3802976190476
2020-09-21,265,2020_22,2020_22-2,2020,58.42,335.3802976190476
2020-09-21,265,2020_22,2020_22-3,2020,45.72,335.3802976190476
2020-09-21,265,2020_22,2020_22-4,2020,48.26,335.3802976190476
2020-09-21,265,2020_24,2020_24-1,2020,33.02,334.87589285714284
2020-09-21,265,2020_24,2020_24-2,2020,48.26,334.87589285714284
2020-09-21,265,2020_24,2020_24-3,2020,38.1,334.87589285714284
2020-09-21,265,2020_24,2020_24-4,2020,58.42,334.87589285714284
2020-09-21,265,2020_34,2020_34-1,2020,38.1,336.05315476190475
2020-09-21,265,2020_34,2020_34-2,2020,58.42,336.05315476190475
2020-09-21,265,2020_34,2020_34-3,2020,38.1,336.05315476190475
2020-09-21,265,2020_34,2020_34-4,2020,73.66,336.05315476190475
2020-09-21,265,2020_39,2020_39-1,2020,20.32,334.9264285714286
2020-09-21,265,2020_39,2020_39-2,2020,76.2,334.9264285714286
2020-09-21,265,2020_39,2020_39-3,2020,63.5,334.9264285714286
2020-09-21,265,2020_39,2020_39-4,2020,60.96,334.9264285714286
2020-09-21,265,2020_41,2020_41-1,2020,48.26,334.1410119047619
2020-09-21,265,2020_41,2020_41-2,2020,45.72,334.1410119047619
2020-09-21,265,2020_41,2020_41-3,2020,43.18,334.1410119047619
2020-09-21,265,2020_41,2020_41-4,2020,45.72,334.1410119047619
2020-09-21,265,2020_44,2020_44-1,2020,68.58,333.64369047619044
2020-09-21,265,2020_44,2020_44-2,2020,68.58,333.64369047619044
2020-09-21,265,2020_44,2020_44-3,2020,35.56,333.64369047619044
2020-09-21,265,2020_44,2020_44-4,2020,78.74,333.64369047619044
