year,date,doy,plot_id,subrep_id,rootdepth_cm,cum_gdd
2020,2020-06-03,155,2020_22,2020_22-1,7.62,250.14999999999998
2020,2020-06-03,155,2020_22,2020_22-2,10.16,250.14999999999998
2020,2020-06-03,155,2020_22,2020_22-3,13.97,250.14999999999998
2020,2020-06-03,155,2020_22,2020_22-4,12.7,250.14999999999998
2020,2020-06-03,155,2020_24,2020_24-1,7.62,250.14999999999998
2020,2020-06-03,155,2020_24,2020_24-2,5.08,250.14999999999998
2020,2020-06-03,155,2020_24,2020_24-3,5.08,250.14999999999998
2020,2020-06-03,155,2020_24,2020_24-4,5.08,250.14999999999998
2020,2020-06-03,155,2020_34,2020_34-1,7.62,250.14999999999998
2020,2020-06-03,155,2020_34,2020_34-2,5.08,250.14999999999998
2020,2020-06-03,155,2020_34,2020_34-3,7.62,250.14999999999998
2020,2020-06-03,155,2020_34,2020_34-4,5.08,250.14999999999998
2020,2020-06-03,155,2020_39,2020_39-1,12.7,250.14999999999998
2020,2020-06-03,155,2020_39,2020_39-2,12.7,250.14999999999998
2020,2020-06-03,155,2020_39,2020_39-3,17.78,250.14999999999998
2020,2020-06-03,155,2020_39,2020_39-4,10.16,250.14999999999998
2020,2020-06-03,155,2020_41,2020_41-1,15.24,250.14999999999998
2020,2020-06-03,155,2020_41,2020_41-2,15.24,250.14999999999998
2020,2020-06-03,155,2020_41,2020_41-3,22.86,250.14999999999998
2020,2020-06-03,155,2020_41,2020_41-4,5.08,250.14999999999998
2020,2020-06-03,155,2020_44,2020_44-1,10.16,250.14999999999998
2020,2020-06-03,155,2020_44,2020_44-2,7.62,250.14999999999998
2020,2020-06-03,155,2020_44,2020_44-3,7.62,250.14999999999998
2020,2020-06-03,155,2020_44,2020_44-4,NA,250.14999999999998
2020,2020-06-12,164,2020_13,2020_13-1,17.78,378.15
2020,2020-06-12,164,2020_13,2020_13-2,22.86,378.15
2020,2020-06-12,164,2020_13,2020_13-3,27.94,378.15
2020,2020-06-12,164,2020_13,2020_13-4,25.4,378.15
2020,2020-06-12,164,2020_17,2020_17-1,33.02,378.15
2020,2020-06-12,164,2020_17,2020_17-2,27.94,378.15
2020,2020-06-12,164,2020_17,2020_17-3,33.02,378.15
2020,2020-06-12,164,2020_17,2020_17-4,33.02,378.15
2020,2020-06-12,164,2020_22,2020_22-1,25.4,378.15
2020,2020-06-12,164,2020_22,2020_22-2,30.48,378.15
2020,2020-06-12,164,2020_22,2020_22-3,22.86,378.15
2020,2020-06-12,164,2020_22,2020_22-4,22.86,378.15
2020,2020-06-12,164,2020_24,2020_24-1,27.94,378.15
2020,2020-06-12,164,2020_24,2020_24-2,17.78,378.15
2020,2020-06-12,164,2020_24,2020_24-3,17.78,378.15
2020,2020-06-12,164,2020_24,2020_24-4,33.02,378.15
2020,2020-06-12,164,2020_34,2020_34-1,27.94,378.15
2020,2020-06-12,164,2020_34,2020_34-2,22.86,378.15
2020,2020-06-12,164,2020_34,2020_34-3,20.32,378.15
2020,2020-06-12,164,2020_34,2020_34-4,20.32,378.15
2020,2020-06-12,164,2020_39,2020_39-1,22.86,378.15
2020,2020-06-12,164,2020_39,2020_39-2,30.48,378.15
2020,2020-06-12,164,2020_39,2020_39-3,27.94,378.15
2020,2020-06-12,164,2020_39,2020_39-4,25.4,378.15
2020,2020-06-12,164,2020_41,2020_41-1,35.56,378.15
2020,2020-06-12,164,2020_41,2020_41-2,20.32,378.15
2020,2020-06-12,164,2020_41,2020_41-3,27.94,378.15
2020,2020-06-12,164,2020_41,2020_41-4,NA,378.15
2020,2020-06-12,164,2020_44,2020_44-1,17.78,378.15
2020,2020-06-12,164,2020_44,2020_44-2,17.78,378.15
2020,2020-06-12,164,2020_44,2020_44-3,27.94,378.15
2020,2020-06-12,164,2020_44,2020_44-4,30.48,378.15
2020,2020-06-17,169,2020_13,2020_13-1,25.4,441.2
2020,2020-06-17,169,2020_13,2020_13-2,33.02,441.2
2020,2020-06-17,169,2020_13,2020_13-3,30.48,441.2
2020,2020-06-17,169,2020_13,2020_13-4,30.48,441.2
2020,2020-06-17,169,2020_17,2020_17-1,27.94,441.2
2020,2020-06-17,169,2020_17,2020_17-2,33.02,441.2
2020,2020-06-17,169,2020_17,2020_17-3,35.56,441.2
2020,2020-06-17,169,2020_17,2020_17-4,35.56,441.2
2020,2020-06-17,169,2020_22,2020_22-1,22.86,441.2
2020,2020-06-17,169,2020_22,2020_22-2,40.64,441.2
2020,2020-06-17,169,2020_22,2020_22-3,38.1,441.2
2020,2020-06-17,169,2020_22,2020_22-4,40.64,441.2
2020,2020-06-17,169,2020_24,2020_24-1,22.86,441.2
2020,2020-06-17,169,2020_24,2020_24-2,22.86,441.2
2020,2020-06-17,169,2020_24,2020_24-3,38.1,441.2
2020,2020-06-17,169,2020_24,2020_24-4,35.56,441.2
2020,2020-06-17,169,2020_34,2020_34-1,40.64,441.2
2020,2020-06-17,169,2020_34,2020_34-2,30.48,441.2
2020,2020-06-17,169,2020_34,2020_34-3,20.32,441.2
2020,2020-06-17,169,2020_34,2020_34-4,30.48,441.2
2020,2020-06-17,169,2020_39,2020_39-1,33.02,441.2
2020,2020-06-17,169,2020_39,2020_39-2,30.48,441.2
2020,2020-06-17,169,2020_39,2020_39-3,33.02,441.2
2020,2020-06-17,169,2020_39,2020_39-4,27.94,441.2
2020,2020-06-17,169,2020_41,2020_41-1,38.1,441.2
2020,2020-06-17,169,2020_41,2020_41-2,22.86,441.2
2020,2020-06-17,169,2020_41,2020_41-3,40.64,441.2
2020,2020-06-17,169,2020_41,2020_41-4,35.56,441.2
2020,2020-06-17,169,2020_44,2020_44-1,40.64,441.2
2020,2020-06-17,169,2020_44,2020_44-2,30.48,441.2
2020,2020-06-17,169,2020_44,2020_44-3,25.4,441.2
2020,2020-06-17,169,2020_44,2020_44-4,33.02,441.2
2020,2020-06-24,176,2020_13,2020_13-1,58.42,528.1
2020,2020-06-24,176,2020_13,2020_13-2,55.88,528.1
2020,2020-06-24,176,2020_13,2020_13-3,53.34,528.1
2020,2020-06-24,176,2020_13,2020_13-4,50.8,528.1
2020,2020-06-24,176,2020_17,2020_17-1,81.28,528.1
2020,2020-06-24,176,2020_17,2020_17-2,66.04,528.1
2020,2020-06-24,176,2020_17,2020_17-3,68.58,528.1
2020,2020-06-24,176,2020_17,2020_17-4,78.74,528.1
2020,2020-06-24,176,2020_22,2020_22-1,63.5,528.1
2020,2020-06-24,176,2020_22,2020_22-2,71.12,528.1
2020,2020-06-24,176,2020_22,2020_22-3,83.82000000000001,528.1
2020,2020-06-24,176,2020_22,2020_22-4,NA,528.1
2020,2020-06-24,176,2020_24,2020_24-1,68.58,528.1
2020,2020-06-24,176,2020_24,2020_24-2,43.18,528.1
2020,2020-06-24,176,2020_24,2020_24-3,55.88,528.1
2020,2020-06-24,176,2020_24,2020_24-4,NA,528.1
2020,2020-06-24,176,2020_34,2020_34-1,58.42,528.1
2020,2020-06-24,176,2020_34,2020_34-2,50.8,528.1
2020,2020-06-24,176,2020_34,2020_34-3,55.88,528.1
2020,2020-06-24,176,2020_34,2020_34-4,55.88,528.1
2020,2020-06-24,176,2020_39,2020_39-1,58.42,528.1
2020,2020-06-24,176,2020_39,2020_39-2,58.42,528.1
2020,2020-06-24,176,2020_39,2020_39-3,NA,528.1
2020,2020-06-24,176,2020_39,2020_39-4,NA,528.1
2020,2020-06-24,176,2020_41,2020_41-1,76.2,528.1
2020,2020-06-24,176,2020_41,2020_41-2,71.12,528.1
2020,2020-06-24,176,2020_41,2020_41-3,68.58,528.1
2020,2020-06-24,176,2020_41,2020_41-4,NA,528.1
2020,2020-06-24,176,2020_44,2020_44-1,50.8,528.1
2020,2020-06-24,176,2020_44,2020_44-2,63.5,528.1
2020,2020-06-24,176,2020_44,2020_44-3,45.72,528.1
2020,2020-06-24,176,2020_44,2020_44-4,NA,528.1
2020,2020-07-02,184,2020_13,2020_13-1,53.34,647.85
2020,2020-07-02,184,2020_13,2020_13-2,58.42,647.85
2020,2020-07-02,184,2020_13,2020_13-3,53.34,647.85
2020,2020-07-02,184,2020_13,2020_13-4,63.5,647.85
2020,2020-07-02,184,2020_17,2020_17-1,63.5,647.85
2020,2020-07-02,184,2020_17,2020_17-2,68.58,647.85
2020,2020-07-02,184,2020_17,2020_17-3,58.42,647.85
2020,2020-07-02,184,2020_17,2020_17-4,66.04,647.85
2020,2020-07-02,184,2020_22,2020_22-1,66.04,647.85
2020,2020-07-02,184,2020_22,2020_22-2,60.96,647.85
2020,2020-07-02,184,2020_22,2020_22-3,63.5,647.85
2020,2020-07-02,184,2020_22,2020_22-4,73.66,647.85
2020,2020-07-02,184,2020_24,2020_24-1,55.88,647.85
2020,2020-07-02,184,2020_24,2020_24-2,58.42,647.85
2020,2020-07-02,184,2020_24,2020_24-3,55.88,647.85
2020,2020-07-02,184,2020_24,2020_24-4,60.96,647.85
2020,2020-07-02,184,2020_34,2020_34-1,60.96,647.85
2020,2020-07-02,184,2020_34,2020_34-2,55.88,647.85
2020,2020-07-02,184,2020_34,2020_34-3,66.04,647.85
2020,2020-07-02,184,2020_34,2020_34-4,53.34,647.85
2020,2020-07-02,184,2020_39,2020_39-1,63.5,647.85
2020,2020-07-02,184,2020_39,2020_39-2,60.96,647.85
2020,2020-07-02,184,2020_39,2020_39-3,66.04,647.85
2020,2020-07-02,184,2020_39,2020_39-4,73.66,647.85
2020,2020-07-02,184,2020_41,2020_41-1,63.5,647.85
2020,2020-07-02,184,2020_41,2020_41-2,58.42,647.85
2020,2020-07-02,184,2020_41,2020_41-3,68.58,647.85
2020,2020-07-02,184,2020_41,2020_41-4,73.66,647.85
2020,2020-07-02,184,2020_44,2020_44-1,66.04,647.85
2020,2020-07-02,184,2020_44,2020_44-2,66.04,647.85
2020,2020-07-02,184,2020_44,2020_44-3,63.5,647.85
2020,2020-07-02,184,2020_44,2020_44-4,63.5,647.85
2020,2020-07-10,192,2020_13,2020_13-1,NA,764.35
2020,2020-07-10,192,2020_13,2020_13-2,NA,764.35
2020,2020-07-10,192,2020_13,2020_13-3,NA,764.35
2020,2020-07-10,192,2020_13,2020_13-4,NA,764.35
2020,2020-07-10,192,2020_17,2020_17-1,NA,764.35
2020,2020-07-10,192,2020_17,2020_17-2,NA,764.35
2020,2020-07-10,192,2020_17,2020_17-3,NA,764.35
2020,2020-07-10,192,2020_17,2020_17-4,NA,764.35
2020,2020-07-10,192,2020_22,2020_22-1,NA,764.35
2020,2020-07-10,192,2020_22,2020_22-2,NA,764.35
2020,2020-07-10,192,2020_22,2020_22-3,NA,764.35
2020,2020-07-10,192,2020_22,2020_22-4,NA,764.35
2020,2020-07-10,192,2020_24,2020_24-1,NA,764.35
2020,2020-07-10,192,2020_24,2020_24-2,NA,764.35
2020,2020-07-10,192,2020_24,2020_24-3,NA,764.35
2020,2020-07-10,192,2020_24,2020_24-4,NA,764.35
2020,2020-07-10,192,2020_34,2020_34-1,NA,764.35
2020,2020-07-10,192,2020_34,2020_34-2,NA,764.35
2020,2020-07-10,192,2020_34,2020_34-3,NA,764.35
2020,2020-07-10,192,2020_34,2020_34-4,NA,764.35
2020,2020-07-10,192,2020_39,2020_39-1,NA,764.35
2020,2020-07-10,192,2020_39,2020_39-2,NA,764.35
2020,2020-07-10,192,2020_39,2020_39-3,NA,764.35
2020,2020-07-10,192,2020_39,2020_39-4,NA,764.35
2020,2020-07-10,192,2020_41,2020_41-1,83.82000000000001,764.35
2020,2020-07-10,192,2020_41,2020_41-2,NA,764.35
2020,2020-07-10,192,2020_41,2020_41-3,NA,764.35
2020,2020-07-10,192,2020_41,2020_41-4,NA,764.35
2020,2020-07-10,192,2020_44,2020_44-1,83.82000000000001,764.35
2020,2020-07-10,192,2020_44,2020_44-2,91.44,764.35
2020,2020-07-10,192,2020_44,2020_44-3,NA,764.35
2020,2020-07-10,192,2020_44,2020_44-4,NA,764.35
2020,2020-07-17,199,2020_13,2020_13-1,104.14,861
2020,2020-07-17,199,2020_13,2020_13-2,78.74,861
2020,2020-07-17,199,2020_13,2020_13-3,99.06,861
2020,2020-07-17,199,2020_13,2020_13-4,71.12,861
2020,2020-07-17,199,2020_17,2020_17-1,NA,861
2020,2020-07-17,199,2020_17,2020_17-2,NA,861
2020,2020-07-17,199,2020_17,2020_17-3,NA,861
2020,2020-07-17,199,2020_17,2020_17-4,NA,861
2020,2020-07-17,199,2020_22,2020_22-1,NA,861
2020,2020-07-17,199,2020_22,2020_22-2,NA,861
2020,2020-07-17,199,2020_22,2020_22-3,NA,861
2020,2020-07-17,199,2020_22,2020_22-4,NA,861
2020,2020-07-17,199,2020_24,2020_24-1,NA,861
2020,2020-07-17,199,2020_24,2020_24-2,NA,861
2020,2020-07-17,199,2020_24,2020_24-3,NA,861
2020,2020-07-17,199,2020_24,2020_24-4,NA,861
2020,2020-07-17,199,2020_34,2020_34-1,81.28,861
2020,2020-07-17,199,2020_34,2020_34-2,104.14,861
2020,2020-07-17,199,2020_34,2020_34-3,88.9,861
2020,2020-07-17,199,2020_34,2020_34-4,NA,861
2020,2020-07-17,199,2020_39,2020_39-1,91.44,861
2020,2020-07-17,199,2020_39,2020_39-2,86.36,861
2020,2020-07-17,199,2020_39,2020_39-3,NA,861
2020,2020-07-17,199,2020_39,2020_39-4,NA,861
2020,2020-07-17,199,2020_41,2020_41-1,101.6,861
2020,2020-07-17,199,2020_41,2020_41-2,91.44,861
2020,2020-07-17,199,2020_41,2020_41-3,106.68,861
2020,2020-07-17,199,2020_41,2020_41-4,NA,861
2020,2020-07-17,199,2020_44,2020_44-1,71.12,861
2020,2020-07-17,199,2020_44,2020_44-2,73.66,861
2020,2020-07-17,199,2020_44,2020_44-3,101.6,861
2020,2020-07-17,199,2020_44,2020_44-4,60.96,861
2020,2020-09-21,265,2020_13,2020_13-1,71.12,1592.35
2020,2020-09-21,265,2020_13,2020_13-2,30.48,1592.35
2020,2020-09-21,265,2020_13,2020_13-3,NA,1592.35
2020,2020-09-21,265,2020_13,2020_13-4,NA,1592.35
2020,2020-09-21,265,2020_17,2020_17-1,60.96,1592.35
2020,2020-09-21,265,2020_17,2020_17-2,35.56,1592.35
2020,2020-09-21,265,2020_17,2020_17-3,50.8,1592.35
2020,2020-09-21,265,2020_17,2020_17-4,27.94,1592.35
2020,2020-09-21,265,2020_22,2020_22-1,63.5,1592.35
2020,2020-09-21,265,2020_22,2020_22-2,58.42,1592.35
2020,2020-09-21,265,2020_22,2020_22-3,45.72,1592.35
2020,2020-09-21,265,2020_22,2020_22-4,48.26,1592.35
2020,2020-09-21,265,2020_24,2020_24-1,33.02,1592.35
2020,2020-09-21,265,2020_24,2020_24-2,48.26,1592.35
2020,2020-09-21,265,2020_24,2020_24-3,38.1,1592.35
2020,2020-09-21,265,2020_24,2020_24-4,58.42,1592.35
2020,2020-09-21,265,2020_34,2020_34-1,38.1,1592.35
2020,2020-09-21,265,2020_34,2020_34-2,58.42,1592.35
2020,2020-09-21,265,2020_34,2020_34-3,38.1,1592.35
2020,2020-09-21,265,2020_34,2020_34-4,73.66,1592.35
2020,2020-09-21,265,2020_39,2020_39-1,20.32,1592.35
2020,2020-09-21,265,2020_39,2020_39-2,76.2,1592.35
2020,2020-09-21,265,2020_39,2020_39-3,63.5,1592.35
2020,2020-09-21,265,2020_39,2020_39-4,60.96,1592.35
2020,2020-09-21,265,2020_41,2020_41-1,48.26,1592.35
2020,2020-09-21,265,2020_41,2020_41-2,45.72,1592.35
2020,2020-09-21,265,2020_41,2020_41-3,43.18,1592.35
2020,2020-09-21,265,2020_41,2020_41-4,45.72,1592.35
2020,2020-09-21,265,2020_44,2020_44-1,68.58,1592.35
2020,2020-09-21,265,2020_44,2020_44-2,68.58,1592.35
2020,2020-09-21,265,2020_44,2020_44-3,35.56,1592.35
2020,2020-09-21,265,2020_44,2020_44-4,78.74,1592.35
