year,doy,eu,block,rot_trt,plot_id,rep_id,depth_cm,resis_Mpa,Estimate,Q2.5,Q97.5,samp
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,15,0.483,0.6413762591802555,0.6255248674957343,0.6572276508647767,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,15,0.483,0.6413762591802555,0.6255248674957343,0.6572276508647767,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,17.5,0.656,0.6747144212420755,0.6591114390321695,0.6903174034519814,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,17.5,0.656,0.6747144212420755,0.6591114390321695,0.6903174034519814,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,17.5,0.656,0.6747144212420755,0.6591114390321695,0.6903174034519814,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,20,0.897,0.7167495748308637,0.6994969157304427,0.7340022339312846,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,20,0.897,0.7167495748308637,0.6994969157304427,0.7340022339312846,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,20,0.897,0.7167495748308637,0.6994969157304427,0.7340022339312846,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,22.5,1.07,0.7758108416437138,0.7575166665509225,0.7941050167365051,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,22.5,1.07,0.7758108416437138,0.7575166665509225,0.7941050167365051,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,22.5,1.07,0.7758108416437138,0.7575166665509225,0.7941050167365051,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,25,1.208,0.8564769154410091,0.8394107087423526,0.8735431221396657,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,25,1.208,0.8564769154410091,0.8394107087423526,0.8735431221396657,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,25,1.208,0.8564769154410091,0.8394107087423526,0.8735431221396657,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,27.5,1.276,0.9483247782362934,0.9325502329010618,0.964099323571525,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,27.5,1.276,0.9483247782362934,0.9325502329010618,0.964099323571525,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,27.5,1.276,0.9483247782362934,0.9325502329010618,0.964099323571525,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,30,1.276,1.0371809841064004,1.0204531332137188,1.053908834999082,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,30,1.276,1.0371809841064004,1.0204531332137188,1.053908834999082,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,30,1.276,1.0371809841064004,1.0204531332137188,1.053908834999082,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,32.5,1.311,1.1088720871281639,1.090200683642044,1.1275434906142838,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,32.5,1.311,1.1088720871281639,1.090200683642044,1.1275434906142838,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,32.5,1.311,1.1088720871281639,1.090200683642044,1.1275434906142838,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,35,1.449,1.1496978162783589,1.1309019425413362,1.1684936900153815,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,35,1.449,1.1496978162783589,1.1309019425413362,1.1684936900153815,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,35,1.449,1.1496978162783589,1.1309019425413362,1.1684936900153815,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,37.5,1.518,1.1568409232324128,1.1393530335047453,1.1743288129600804,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,37.5,1.518,1.1568409232324128,1.1393530335047453,1.1743288129600804,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,37.5,1.518,1.1568409232324128,1.1393530335047453,1.1743288129600804,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,40,1.518,1.1383671823644048,1.1189274914653842,1.1578068732634255,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,40,1.518,1.1383671823644048,1.1189274914653842,1.1578068732634255,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-3,40,1.518,1.1383671823644048,1.1189274914653842,1.1578068732634255,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,0,0.138,0.3249764475287592,0.29851206553436327,0.35144082952315514,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,0,0.138,0.3249764475287592,0.29851206553436327,0.35144082952315514,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,0,0.138,0.3249764475287592,0.29851206553436327,0.35144082952315514,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,2.5,0.138,0.3923949193263561,0.3733321137031424,0.41145772494956984,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,2.5,0.138,0.3923949193263561,0.3733321137031424,0.41145772494956984,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,2.5,0.138,0.3923949193263561,0.3733321137031424,0.41145772494956984,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,5,0.448,0.4571187660760053,0.4413165653194625,0.47292096683254814,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,5,0.448,0.4571187660760053,0.4413165653194625,0.47292096683254814,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,5,0.448,0.4571187660760053,0.4413165653194625,0.47292096683254814,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,7.5,0.552,0.5164533627297588,0.4997953345088098,0.5331113909507078,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,7.5,0.552,0.5164533627297588,0.4997953345088098,0.5331113909507078,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,7.5,0.552,0.5164533627297588,0.4997953345088098,0.5331113909507078,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,10,0.724,0.5677040842396694,0.5495914436596363,0.5858167248197026,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,10,0.724,0.5677040842396694,0.5495914436596363,0.5858167248197026,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,10,0.724,0.5677040842396694,0.5495914436596363,0.5858167248197026,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,12.5,0.483,0.6084059669483107,0.5908140878062992,0.6259978460903223,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,12.5,0.483,0.6084059669483107,0.5908140878062992,0.6259978460903223,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,12.5,0.483,0.6084059669483107,0.5908140878062992,0.6259978460903223,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,15,0.518,0.6413762591802555,0.6255248674957343,0.6572276508647767,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,15,0.518,0.6413762591802555,0.6255248674957343,0.6572276508647767,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,15,0.518,0.6413762591802555,0.6255248674957343,0.6572276508647767,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,17.5,0.621,0.6747144212420755,0.6591114390321695,0.6903174034519814,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,17.5,0.621,0.6747144212420755,0.6591114390321695,0.6903174034519814,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,17.5,0.621,0.6747144212420755,0.6591114390321695,0.6903174034519814,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,20,0.656,0.7167495748308637,0.6994969157304427,0.7340022339312846,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,20,0.656,0.7167495748308637,0.6994969157304427,0.7340022339312846,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,20,0.656,0.7167495748308637,0.6994969157304427,0.7340022339312846,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,22.5,0.897,0.7758108416437138,0.7575166665509225,0.7941050167365051,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,22.5,0.897,0.7758108416437138,0.7575166665509225,0.7941050167365051,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,22.5,0.897,0.7758108416437138,0.7575166665509225,0.7941050167365051,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,25,0.759,0.8564769154410091,0.8394107087423526,0.8735431221396657,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,25,0.759,0.8564769154410091,0.8394107087423526,0.8735431221396657,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,25,0.759,0.8564769154410091,0.8394107087423526,0.8735431221396657,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,27.5,0.966,0.9483247782362934,0.9325502329010618,0.964099323571525,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,27.5,0.966,0.9483247782362934,0.9325502329010618,0.964099323571525,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,27.5,0.966,0.9483247782362934,0.9325502329010618,0.964099323571525,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,30,1,1.0371809841064004,1.0204531332137188,1.053908834999082,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,30,1,1.0371809841064004,1.0204531332137188,1.053908834999082,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,30,1,1.0371809841064004,1.0204531332137188,1.053908834999082,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,32.5,0.862,1.1088720871281639,1.090200683642044,1.1275434906142838,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,32.5,0.862,1.1088720871281639,1.090200683642044,1.1275434906142838,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,32.5,0.862,1.1088720871281639,1.090200683642044,1.1275434906142838,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,35,0.862,1.1496978162783589,1.1309019425413362,1.1684936900153815,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,35,0.862,1.1496978162783589,1.1309019425413362,1.1684936900153815,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,35,0.862,1.1496978162783589,1.1309019425413362,1.1684936900153815,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,37.5,0.862,1.1568409232324128,1.1393530335047453,1.1743288129600804,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,37.5,0.862,1.1568409232324128,1.1393530335047453,1.1743288129600804,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,37.5,0.862,1.1568409232324128,1.1393530335047453,1.1743288129600804,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,40,0.794,1.1383671823644048,1.1189274914653842,1.1578068732634255,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,40,0.794,1.1383671823644048,1.1189274914653842,1.1578068732634255,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,40,0.794,1.1383671823644048,1.1189274914653842,1.1578068732634255,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,42.5,0.724,1.1028155429483557,1.0752463153094987,1.1303847705872128,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,42.5,0.724,1.1028155429483557,1.0752463153094987,1.1303847705872128,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-4,42.5,0.724,1.1028155429483557,1.0752463153094987,1.1303847705872128,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,0,0.242,0.3249764475287592,0.29851206553436327,0.35144082952315514,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,0,0.242,0.3249764475287592,0.29851206553436327,0.35144082952315514,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,0,0.242,0.3249764475287592,0.29851206553436327,0.35144082952315514,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,2.5,0.414,0.3923949193263561,0.3733321137031424,0.41145772494956984,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,2.5,0.414,0.3923949193263561,0.3733321137031424,0.41145772494956984,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,2.5,0.414,0.3923949193263561,0.3733321137031424,0.41145772494956984,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,5,0.483,0.4571187660760053,0.4413165653194625,0.47292096683254814,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,5,0.483,0.4571187660760053,0.4413165653194625,0.47292096683254814,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,5,0.483,0.4571187660760053,0.4413165653194625,0.47292096683254814,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,7.5,0.586,0.5164533627297588,0.4997953345088098,0.5331113909507078,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,7.5,0.586,0.5164533627297588,0.4997953345088098,0.5331113909507078,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,7.5,0.586,0.5164533627297588,0.4997953345088098,0.5331113909507078,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,10,0.656,0.5677040842396694,0.5495914436596363,0.5858167248197026,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,10,0.656,0.5677040842396694,0.5495914436596363,0.5858167248197026,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,10,0.656,0.5677040842396694,0.5495914436596363,0.5858167248197026,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,12.5,0.586,0.6084059669483107,0.5908140878062992,0.6259978460903223,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,12.5,0.586,0.6084059669483107,0.5908140878062992,0.6259978460903223,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,12.5,0.586,0.6084059669483107,0.5908140878062992,0.6259978460903223,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,15,0.552,0.6413762591802555,0.6255248674957343,0.6572276508647767,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,15,0.552,0.6413762591802555,0.6255248674957343,0.6572276508647767,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,15,0.552,0.6413762591802555,0.6255248674957343,0.6572276508647767,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,17.5,0.552,0.6747144212420755,0.6591114390321695,0.6903174034519814,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,17.5,0.552,0.6747144212420755,0.6591114390321695,0.6903174034519814,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,17.5,0.552,0.6747144212420755,0.6591114390321695,0.6903174034519814,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,20,0.586,0.7167495748308637,0.6994969157304427,0.7340022339312846,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,20,0.586,0.7167495748308637,0.6994969157304427,0.7340022339312846,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,20,0.586,0.7167495748308637,0.6994969157304427,0.7340022339312846,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,22.5,0.656,0.7758108416437138,0.7575166665509225,0.7941050167365051,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,22.5,0.656,0.7758108416437138,0.7575166665509225,0.7941050167365051,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,22.5,0.656,0.7758108416437138,0.7575166665509225,0.7941050167365051,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,25,0.966,0.8564769154410091,0.8394107087423526,0.8735431221396657,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,25,0.966,0.8564769154410091,0.8394107087423526,0.8735431221396657,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,25,0.966,0.8564769154410091,0.8394107087423526,0.8735431221396657,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,27.5,1,0.9483247782362934,0.9325502329010618,0.964099323571525,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,27.5,1,0.9483247782362934,0.9325502329010618,0.964099323571525,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,27.5,1,0.9483247782362934,0.9325502329010618,0.964099323571525,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,30,0.966,1.0371809841064004,1.0204531332137188,1.053908834999082,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,30,0.966,1.0371809841064004,1.0204531332137188,1.053908834999082,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,30,0.966,1.0371809841064004,1.0204531332137188,1.053908834999082,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,32.5,0.932,1.1088720871281639,1.090200683642044,1.1275434906142838,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,32.5,0.932,1.1088720871281639,1.090200683642044,1.1275434906142838,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,32.5,0.932,1.1088720871281639,1.090200683642044,1.1275434906142838,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,35,0.932,1.1496978162783589,1.1309019425413362,1.1684936900153815,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,35,0.932,1.1496978162783589,1.1309019425413362,1.1684936900153815,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,35,0.932,1.1496978162783589,1.1309019425413362,1.1684936900153815,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,37.5,0.897,1.1568409232324128,1.1393530335047453,1.1743288129600804,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,37.5,0.897,1.1568409232324128,1.1393530335047453,1.1743288129600804,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-5,37.5,0.897,1.1568409232324128,1.1393530335047453,1.1743288129600804,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,0,0.207,0.3249764475287592,0.29851206553436327,0.35144082952315514,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,0,0.207,0.3249764475287592,0.29851206553436327,0.35144082952315514,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,0,0.207,0.3249764475287592,0.29851206553436327,0.35144082952315514,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,2.5,0.483,0.3923949193263561,0.3733321137031424,0.41145772494956984,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,2.5,0.483,0.3923949193263561,0.3733321137031424,0.41145772494956984,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,2.5,0.483,0.3923949193263561,0.3733321137031424,0.41145772494956984,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,5,1.07,0.4571187660760053,0.4413165653194625,0.47292096683254814,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,5,1.07,0.4571187660760053,0.4413165653194625,0.47292096683254814,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,5,1.07,0.4571187660760053,0.4413165653194625,0.47292096683254814,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,7.5,0.621,0.5164533627297588,0.4997953345088098,0.5331113909507078,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,7.5,0.621,0.5164533627297588,0.4997953345088098,0.5331113909507078,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,7.5,0.621,0.5164533627297588,0.4997953345088098,0.5331113909507078,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,10,0.656,0.5677040842396694,0.5495914436596363,0.5858167248197026,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,10,0.656,0.5677040842396694,0.5495914436596363,0.5858167248197026,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,10,0.656,0.5677040842396694,0.5495914436596363,0.5858167248197026,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,12.5,0.552,0.6084059669483107,0.5908140878062992,0.6259978460903223,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,12.5,0.552,0.6084059669483107,0.5908140878062992,0.6259978460903223,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,12.5,0.552,0.6084059669483107,0.5908140878062992,0.6259978460903223,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,15,0.518,0.6413762591802555,0.6255248674957343,0.6572276508647767,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,15,0.518,0.6413762591802555,0.6255248674957343,0.6572276508647767,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,15,0.518,0.6413762591802555,0.6255248674957343,0.6572276508647767,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,17.5,0.586,0.6747144212420755,0.6591114390321695,0.6903174034519814,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,17.5,0.586,0.6747144212420755,0.6591114390321695,0.6903174034519814,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,17.5,0.586,0.6747144212420755,0.6591114390321695,0.6903174034519814,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,20,0.518,0.7167495748308637,0.6994969157304427,0.7340022339312846,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,20,0.518,0.7167495748308637,0.6994969157304427,0.7340022339312846,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,20,0.518,0.7167495748308637,0.6994969157304427,0.7340022339312846,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,22.5,0.656,0.7758108416437138,0.7575166665509225,0.7941050167365051,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,22.5,0.656,0.7758108416437138,0.7575166665509225,0.7941050167365051,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,22.5,0.656,0.7758108416437138,0.7575166665509225,0.7941050167365051,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,25,0.862,0.8564769154410091,0.8394107087423526,0.8735431221396657,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,25,0.862,0.8564769154410091,0.8394107087423526,0.8735431221396657,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,25,0.862,0.8564769154410091,0.8394107087423526,0.8735431221396657,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,27.5,1.104,0.9483247782362934,0.9325502329010618,0.964099323571525,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,27.5,1.104,0.9483247782362934,0.9325502329010618,0.964099323571525,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,27.5,1.104,0.9483247782362934,0.9325502329010618,0.964099323571525,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,30,1.104,1.0371809841064004,1.0204531332137188,1.053908834999082,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,30,1.104,1.0371809841064004,1.0204531332137188,1.053908834999082,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,30,1.104,1.0371809841064004,1.0204531332137188,1.053908834999082,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,32.5,1.07,1.1088720871281639,1.090200683642044,1.1275434906142838,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,32.5,1.07,1.1088720871281639,1.090200683642044,1.1275434906142838,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,32.5,1.07,1.1088720871281639,1.090200683642044,1.1275434906142838,Y2019 162
Y2019,162,Y2019 162 b4 4y,b4,4y,2019_43,2019_43-6,35,1,1.1496978162783589,1.1309019425413362,1.1684936900153815,Y2019 162
